tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0068425,movie,The Cremators,The Cremators,0,1972,\N,75,"Horror,Sci-Fi",2.6,523
tt0068430,movie,The Crimes of Petiot,Los crímenes de Petiot,0,1972,\N,85,"Crime,Horror,Mystery",5.1,69
tt0068437,movie,The Curse of the Alpha Stone,The Curse of the Alpha Stone,0,1972,\N,89,Horror,4.0,95
tt0068438,movie,Curse of the Headless Horseman,Curse of the Headless Horseman,0,1972,\N,75,Horror,2.1,497
tt0068440,movie,Savage Abduction,Cycle Psycho,0,1973,\N,82,"Horror,Thriller",3.4,292
tt0068444,movie,The Red Queen Kills Seven Times,La dama rossa uccide sette volte,0,1972,\N,99,"Crime,Horror,Mystery",6.5,3434
tt0068448,movie,Daughters of Satan,Daughters of Satan,0,1972,\N,90,Horror,4.5,1349
tt0068456,movie,Dear Dead Delilah,Dear Dead Delilah,0,1972,\N,98,"Comedy,Crime,Horror",5.4,530
tt0068457,movie,Dead of Night,Dead of Night,0,1974,\N,88,"Drama,Horror,Thriller",6.6,6472
tt0068458,movie,Death Line,Death Line,0,1972,\N,87,"Horror,Mystery",5.9,5663
tt0068459,movie,Deathmaster,Deathmaster,0,1972,\N,84,Horror,5.3,424
tt0068471,movie,Delirium,Delirio caldo,0,1972,\N,102,"Horror,Mystery,Thriller",5.4,1328
tt0068485,movie,"Die Sister, Die!","Die Sister, Die!",0,1978,\N,82,"Horror,Thriller",4.8,450
tt0068489,movie,Disciple of Death,Disciple of Death,0,1972,\N,84,Horror,4.0,163
tt0068498,movie,Doomwatch,Doomwatch,0,1972,\N,92,"Horror,Mystery,Sci-Fi",5.5,1265
tt0068502,movie,Dr Jekyll & Sister Hyde,Dr Jekyll & Sister Hyde,0,1971,\N,94,"Horror,Sci-Fi",6.6,4140
tt0068503,movie,Dr. Phibes Rises Again,Dr. Phibes Rises Again,0,1972,\N,89,"Comedy,Horror",6.3,7507
tt0068504,movie,Dr. Tarr's Torture Dungeon,La mansión de la locura,0,1973,\N,82,Horror,5.1,1377
tt0068505,movie,Dracula A.D. 1972,Dracula A.D. 1972,0,1972,\N,96,Horror,5.9,7814
tt0068522,movie,The Demons,Les démons,0,1973,\N,79,Horror,5.2,959
tt0068540,movie,Enter the Devil,Enter the Devil,0,1972,\N,75,"Horror,Thriller,Western",5.0,552
tt0068547,movie,El espectro del terror,El espectro del terror,0,1973,\N,81,"Drama,Horror,Thriller",4.4,107
tt0068559,movie,The Erotic Rites of Frankenstein,La maldición de Frankenstein,0,1973,\N,94,"Horror,Sci-Fi",5.0,906
tt0068577,movie,Fear in the Night,Fear in the Night,0,1972,\N,94,"Horror,Mystery,Thriller",5.9,2598
tt0068583,movie,Daughter of Dracula,La fille de Dracula,0,1972,\N,87,"Horror,Mystery",4.7,806
tt0068596,movie,The Flesh and Blood Show,The Flesh and Blood Show,0,1972,\N,96,Horror,5.4,1220
tt0068598,movie,Las flores del miedo,Las flores del miedo,0,1973,\N,87,Horror,5.4,20
tt0068615,movie,Frogs,Frogs,0,1972,\N,91,"Horror,Mystery,Sci-Fi",4.4,8128
tt0068619,movie,Ganja & Hess,Ganja & Hess,0,1973,\N,112,"Drama,Fantasy,Horror",6.2,2813
tt0068621,movie,Garden of the Dead,Garden of the Dead,0,1972,\N,59,"Horror,Sci-Fi",4.0,643
tt0068625,movie,The Dead Are Alive,L'etrusco uccide ancora,0,1972,\N,106,"Crime,Horror,Mystery",5.4,1123
tt0068649,movie,The Gore Gore Girls,The Gore Gore Girls,0,1972,\N,81,"Comedy,Crime,Horror",5.2,2917
tt0068654,movie,Count Dracula's Great Love,El gran amor del conde Drácula,0,1973,\N,85,Horror,5.2,1288
tt0068658,movie,Grave of the Vampire,Grave of the Vampire,0,1972,\N,91,Horror,5.0,1673
tt0068713,movie,Horror Express,Pánico en el Transiberiano,0,1972,\N,88,"Adventure,Horror,Sci-Fi",6.5,13531
tt0068714,movie,Horror Story,Horror Story,0,1972,\N,84,"Comedy,Horror",3.7,35
tt0068716,movie,Tower of Evil,Tower of Evil,0,1972,\N,89,"Horror,Mystery,Thriller",5.6,2064
tt0068721,movie,House of Terror,House of Terror,0,1973,\N,90,"Crime,Horror,Romance",4.5,161
tt0068727,movie,"I, Monster","I, Monster",0,1971,\N,75,Horror,5.7,2083
tt0068732,movie,Images,Images,0,1972,\N,104,"Drama,Horror,Mystery",7.0,8120
tt0068746,movie,Invasion of the Blood Farmers,Invasion of the Blood Farmers,0,1972,\N,77,Horror,3.7,1173
tt0068772,movie,Hunchback of the Morgue,El jorobado de la Morgue,0,1973,\N,87,Horror,6.1,963
tt0068777,movie,Naked Girl Murdered in the Park,Ragazza tutta nuda assassinata nel parco,0,1972,\N,96,"Crime,Horror,Mystery",5.4,567
tt0068833,movie,The Last House on the Left,The Last House on the Left,0,1972,\N,84,"Crime,Horror,Thriller",5.8,41828
tt0068837,movie,The Legend of Boggy Creek,The Legend of Boggy Creek,0,1972,\N,87,"Drama,Horror,Mystery",5.2,3791
tt0068863,movie,Lisa and the Devil,Lisa e il diavolo,0,1973,\N,95,"Horror,Mystery",6.2,5664
tt0068894,movie,The Master and Margaret,Il maestro e Margherita,0,1972,\N,95,"Drama,Fantasy,Horror",6.2,827
tt0068911,movie,The Man with Two Heads,The Man with 2 Heads,0,1972,\N,80,"Horror,Sci-Fi",4.1,349
tt0068925,movie,Mark of the Devil Part II,Hexen geschändet und zu Tode gequält,0,1973,\N,97,"Drama,History,Horror",5.0,335
tt0068958,movie,El misterio de Cynthia Baird,El misterio de Cynthia Baird,0,1985,\N,82,Horror,3.6,38
tt0068960,movie,Le moine,Le moine,0,1972,\N,94,"Drama,Horror",5.6,361
tt0068966,movie,The Witches Mountain,El monte de las brujas,0,1973,\N,86,Horror,4.3,568
tt0068971,movie,Death Walks at Midnight,La morte accarezza a mezzanotte,0,1972,\N,102,"Crime,Horror,Mystery",6.3,2211
tt0068972,movie,Death Smiles on a Murderer,La morte ha sorriso all'assassino,0,1973,\N,88,"Drama,Horror,Mystery",5.7,1738
tt0068973,movie,La morte scende leggera,La morte scende leggera,0,1972,\N,85,"Horror,Mystery,Thriller",5.2,184
tt0068978,movie,La muerte incierta,La muerte incierta,0,1973,\N,89,"Horror,Thriller",4.5,110
tt0068979,movie,Creeping Death,Hai sbagliato... dovevi uccidermi subito!,0,1972,\N,94,"Horror,Mystery,Western",5.2,158
tt0068994,movie,Necromancy,Necromancy,0,1972,\N,83,Horror,4.6,1114
tt0068996,movie,Neither the Sea Nor the Sand,Neither the Sea Nor the Sand,0,1972,\N,110,"Fantasy,Horror,Romance",5.7,436
tt0069004,movie,Night of the Cobra Woman,Night of the Cobra Woman,0,1972,\N,85,"Horror,Thriller",4.2,528
tt0069005,movie,Night of the Lepus,Night of the Lepus,0,1972,\N,88,"Drama,Horror,Sci-Fi",4.1,5610
tt0069006,movie,The Night of the Strangler,The Night of the Strangler,0,1972,\N,88,"Crime,Drama,Horror",4.8,409
tt0069007,movie,The Nightcomers,The Nightcomers,0,1971,\N,96,"Drama,Horror,Thriller",5.8,3000
tt0069017,movie,Night of the Devils,La notte dei diavoli,0,1972,\N,91,"Horror,Mystery,Thriller",6.5,1722
tt0069018,movie,Night of 1000 Cats,La noche de los mil gatos,0,1972,\N,63,Horror,3.9,922
tt0069019,movie,Don't Torture a Duckling,Non si sevizia un paperino,0,1972,\N,105,"Horror,Mystery,Thriller",7.0,11448
tt0069024,movie,Nothing But the Night,Nothing But the Night,0,1973,\N,90,"Crime,Horror,Mystery",5.5,2192
tt0069029,movie,The Blood Spattered Bride,La novia ensangrentada,0,1972,\N,82,Horror,6.2,2529
tt0069041,movie,Blue Eyes of the Broken Doll,Los ojos azules de la muñeca rota,0,1974,\N,89,"Crime,Horror,Mystery",6.0,1275
tt0069046,movie,The Hanging Woman,La orgía de los muertos,0,1973,\N,98,Horror,5.7,996
tt0069047,movie,The Vampires Night Orgy,La orgía nocturna de los vampiros,0,1973,\N,84,Horror,4.9,949
tt0069048,movie,Baron Blood,Gli orrori del castello di Norimberga,0,1972,\N,90,Horror,5.9,4472
tt0069050,movie,The Other,The Other,0,1972,\N,108,"Drama,Horror,Mystery",6.8,7453
tt0069064,movie,Death Carries a Cane,Passi di danza su una lama di rasoio,0,1973,\N,84,"Horror,Mystery,Thriller",5.7,898
tt0069073,movie,The Case of the Bloody Iris,Perché quelle strane gocce di sangue sul corpo di Jennifer?,0,1972,\N,95,"Crime,Horror,Mystery",6.4,3581
tt0069100,movie,Please Don't Eat My Mother!,Please Don't Eat My Mother!,0,1973,\N,98,"Comedy,Horror",3.7,590
tt0069118,movie,Premonition,Premonition,0,1972,\N,83,"Horror,Mystery",4.6,251
tt0069124,movie,Private Parts,Private Parts,0,1972,\N,87,"Comedy,Horror,Mystery",6.4,1961
tt0069162,movie,The Rats Are Coming! The Werewolves Are Here!,The Rats Are Coming! The Werewolves Are Here!,0,1972,\N,91,Horror,3.4,560
tt0069165,movie,Vengeance of the Zombies,La rebelión de las muertas,0,1973,\N,89,Horror,4.8,968
tt0069186,movie,The Slasher ... Is the Sex Maniac!,Rivelazioni di un maniaco sessuale al capo della squadra mobile,0,1972,\N,88,"Crime,Drama,Horror",6.0,1221
tt0069208,movie,The Dracula Saga,La saga de los Drácula,0,1973,\N,92,Horror,5.6,306
tt0069238,movie,My Brother Has Bad Dreams,Scream Bloody Murder,0,1972,\N,97,"Horror,Mystery,Thriller",5.0,139
tt0069239,movie,Season of the Witch,Hungry Wives,0,1972,\N,130,"Drama,Horror",5.6,4146
tt0069253,movie,The Crimes of the Black Cat,Sette scialli di seta gialla,0,1972,\N,96,"Crime,Horror,Mystery",6.1,1097
tt0069287,movie,The Snake Man,Puos Keng Kang,0,1972,\N,164,"Drama,Fantasy,Horror",7.2,23
tt0069292,movie,"So Evil, My Sister","So Evil, My Sister",0,1974,\N,80,Horror,4.4,119
tt0069301,movie,Smile Before Death,Il sorriso della iena,0,1972,\N,89,"Crime,Drama,Horror",6.1,872
tt0069308,movie,Stanley,Stanley,0,1972,\N,108,Horror,4.6,858
tt0069312,movie,Stigma,Stigma,0,1972,\N,93,"Drama,Horror,Thriller",5.2,306
tt0069331,movie,Superbeast,Superbeast,0,1972,\N,93,"Horror,Sci-Fi",3.2,423
tt0069341,movie,Tales from the Crypt,Tales from the Crypt,0,1972,\N,92,"Drama,Horror,Mystery",6.8,13686
tt0069343,movie,Black Belly of the Tarantula,La tarantola dal ventre nero,0,1971,\N,89,"Horror,Mystery,Thriller",6.3,3805
tt0069362,movie,Terror at Red Wolf Inn,Terror House,0,1972,\N,90,"Horror,Mystery",5.1,745
tt0069364,movie,Who Killed the Prosecutor and Why?,Terza ipotesi su un caso di perfetta strategia criminale,0,1972,\N,85,"Crime,Horror,Thriller",5.8,182
tt0069375,movie,Three on a Meathook,Three on a Meathook,0,1972,\N,80,Horror,4.5,919
tt0069386,movie,To Kill a Clown,To Kill a Clown,0,1972,\N,104,"Drama,Horror,Thriller",5.3,287
tt0069390,movie,They're Coming to Get You!,Tutti i colori del buio,0,1972,\N,87,"Horror,Thriller",6.6,4971
tt0069417,movie,Tragic Ceremony,Estratto dagli archivi segreti della polizia di una capitale europea,0,1972,\N,82,"Crime,Horror",5.4,718
tt0069420,movie,The Lonely Killers,Les tueurs fous,0,1972,\N,82,"Crime,Horror",6.1,57
tt0069421,movie,Your Vice Is a Locked Room and Only I Have the Key,Il tuo vizio è una stanza chiusa e solo io ne ho la chiave,0,1972,\N,97,"Drama,Horror,Mystery",6.6,4995
tt0069426,movie,The Twilight People,The Twilight People,0,1972,\N,81,"Adventure,Horror,Sci-Fi",4.1,778
tt0069427,movie,Twins of Evil,Twins of Evil,0,1971,\N,87,"Drama,Horror",6.6,6960
tt0069464,movie,Virgin Witch,Virgin Witch,0,1971,\N,88,Horror,4.9,1663
tt0069473,movie,Voodoo Heartbeat,Voodoo Heartbeat,0,1973,\N,88,Horror,4.1,132
tt0069494,movie,What Became of Jack and Jill?,What Became of Jack and Jill?,0,1972,\N,93,Horror,5.5,232
tt0069549,movie,Angels and Cherubs,Ángeles y querubines,0,1972,\N,90,"Drama,Fantasy,Horror",6.3,83
tt0069672,movie,Aborto criminal,Aborto criminal,0,1973,\N,97,"Crime,Drama,Horror",3.9,47
tt0069715,movie,And Now the Screaming Starts!,And Now the Screaming Starts!,0,1973,\N,91,Horror,5.9,3286
tt0069730,movie,"The Weapon, the Hour, the Motive",L'arma l'ora il movente,0,1972,\N,105,"Horror,Mystery,Thriller",6.1,623
tt0069732,movie,Arnold,Arnold,0,1973,\N,94,"Comedy,Horror,Mystery",5.8,694
tt0069738,movie,The Asphyx,The Asphyx,0,1972,\N,83,"Fantasy,Horror,Sci-Fi",6.2,3242
tt0069745,movie,Female Vampire,La comtesse noire,0,1973,\N,72,Horror,4.7,2184
tt0069753,movie,Baba Yaga,Baba Yaga,0,1973,\N,89,"Drama,Horror",5.7,2467
tt0069754,movie,The Baby,The Baby,0,1973,\N,84,"Drama,Horror,Thriller",6.1,4761
tt0069795,movie,Blackenstein,Blackenstein,0,1973,\N,78,"Horror,Sci-Fi",3.4,1504
tt0069797,movie,Blade,Blade,0,1973,\N,90,"Horror,Mystery,Thriller",5.3,298
tt0069805,movie,Blueblood,BlueBlood,0,1974,\N,90,"Drama,Horror",4.5,741
tt0069811,movie,The Body Shop,The Body Shop,0,1972,\N,75,"Horror,Sci-Fi",3.7,526
tt0069820,movie,The Boy Who Cried Werewolf,The Boy Who Cried Werewolf,0,1973,\N,93,Horror,5.1,838
tt0069838,movie,Bell from Hell,La campana del infierno,0,1973,\N,93,"Horror,Thriller",5.7,1598
tt0069841,movie,Cannibal Girls,Cannibal Girls,0,1973,\N,84,"Comedy,Horror",4.6,1498
tt0069850,movie,The French Sex Murders,Casa d'appuntamento,0,1972,\N,88,"Drama,Horror,Mystery",5.2,1214
tt0069851,movie,Frankenstein's Castle of Freaks,Terror! Il castello delle donne maledette,0,1974,\N,89,Horror,3.9,1315
tt0069863,movie,Chabelo and Pepito vs. The Monsters,Chabelo y Pepito contra los monstruos,0,1973,\N,90,"Comedy,Family,Horror",5.8,234
tt0069895,movie,The Crazies,The Crazies,0,1973,\N,103,"Action,Horror,Sci-Fi",6.1,15427
tt0069920,movie,Torso,I corpi presentano tracce di violenza carnale,0,1973,\N,92,"Crime,Horror,Mystery",6.5,8449
tt0069922,movie,The Corruption of Chris Miller,La corrupción de Chris Miller,0,1973,\N,107,"Drama,Horror,Mystery",6.4,1013
tt0069924,movie,Craze,Craze,0,1974,\N,96,"Drama,Horror,Thriller",5.1,877
tt0069930,movie,Countess Perverse,La comtesse perverse,0,1975,\N,87,"Drama,Horror,Thriller",5.3,780
tt0069933,movie,Crypt of the Living Dead,La tumba de la isla maldita,0,1973,\N,75,Horror,4.6,1086
tt0069956,movie,Sacrifice!,Il paese del sesso selvaggio,0,1972,\N,93,"Adventure,Horror,Romance",5.3,2636
tt0069994,movie,Don't Look in the Basement,The Forgotten,0,1973,\N,89,"Horror,Thriller",4.9,3655
tt0069995,movie,Don't Look Now,Don't Look Now,0,1973,\N,110,"Drama,Horror,Mystery",7.1,65720
tt0070001,movie,Doctor Death: Seeker of Souls,Doctor Death: Seeker of Souls,0,1973,\N,89,Horror,5.6,329
tt0070013,movie,The Demoniacs,Les démoniaques,0,1974,\N,100,Horror,5.0,1685
tt0070029,movie,"Emma, puertas oscuras","Emma, puertas oscuras",0,1974,\N,75,"Drama,Horror",5.2,197
tt0070039,movie,Horror Rises from the Tomb,El espanto surge de la tumba,0,1973,\N,88,Horror,5.6,1608
tt0070047,movie,The Exorcist,The Exorcist,0,1973,\N,122,Horror,8.1,473819
tt0070062,movie,The Flower with the Deadly Sting,Il fiore dai petali d'acciaio,0,1973,\N,90,"Horror,Mystery,Thriller",5.5,316
tt0070066,movie,The Devil's Plaything,Der Fluch der schwarzen Schwestern,0,1973,\N,103,"Drama,Horror",4.8,994
tt0070078,movie,From Beyond the Grave,From Beyond the Grave,0,1974,\N,97,"Drama,Fantasy,Horror",6.6,5629
tt0070116,movie,Successive Slidings of Pleasure,Glissements progressifs du plaisir,0,1974,\N,105,"Fantasy,Horror,Thriller",6.1,1471
tt0070119,movie,Godmonster of Indian Flats,Godmonster of Indian Flats,0,1973,\N,89,"Drama,Horror,Western",3.7,954
tt0070126,movie,Murder in a Blue World,Una gota de sangre para morir amando,0,1973,\N,88,"Crime,Drama,Horror",5.7,595
tt0070174,movie,Hex,Hex,0,1973,\N,92,"Drama,Horror,Western",4.7,233
tt0070190,movie,Horror Hospital,Horror Hospital,0,1973,\N,90,"Comedy,Horror,Sci-Fi",5.3,1941
tt0070195,movie,The House in Nightmare Park,The House in Nightmare Park,0,1973,\N,95,"Comedy,Horror,Mystery",5.7,804
tt0070198,movie,House of the Living Dead,House of the Living Dead,0,1974,\N,87,Horror,3.6,591
tt0070222,movie,Invasion of the Bee Girls,Invasion of the Bee Girls,0,1973,\N,86,"Horror,Sci-Fi",4.9,3364
tt0070251,movie,El juego del adulterio,El juego del adulterio,0,1973,\N,82,"Drama,Horror,Mystery",6.3,64
tt0070270,movie,The Killing Kind,The Killing Kind,0,1973,\N,95,"Crime,Drama,Horror",6.1,1368
tt0070294,movie,The Legend of Hell House,The Legend of Hell House,0,1973,\N,95,Horror,6.7,14621
tt0070295,movie,The Legend of Hillbilly John,The Legend of Hillbilly John,0,1972,\N,89,"Drama,Fantasy,Horror",5.6,206
tt0070297,movie,The Legend of the 7 Golden Vampires,The Legend of the 7 Golden Vampires,0,1974,\N,89,"Action,Horror",5.8,5200
tt0070300,movie,Lemora: A Child's Tale of the Supernatural,Lemora: A Child's Tale of the Supernatural,0,1973,\N,80,"Fantasy,Horror,Thriller",6.1,2628
tt0070312,movie,A Dragonfly for Each Corpse,Una libélula para cada muerto,0,1975,\N,85,"Crime,Horror,Mystery",5.7,728
tt0070368,movie,The Hand That Feeds the Dead,La mano che nutre la morte,0,1974,\N,87,Horror,5.4,396
tt0070396,movie,Al otro lado del espejo,Al otro lado del espejo,0,1973,\N,82,"Drama,Horror",5.5,474
tt0070404,movie,The Nun and the Devil,Le monache di Sant'Arcangelo,0,1973,\N,100,"Drama,Horror",5.3,634
tt0070417,movie,The Killer Wore Gloves,La muerte llama a las 10,0,1974,\N,90,"Horror,Mystery,Thriller",5.2,202
tt0070423,movie,The Mutations,The Mutations,0,1974,\N,92,"Horror,Sci-Fi",5.3,2231
tt0070432,movie,No One Heard the Scream,Nadie oyó gritar,0,1973,\N,92,"Horror,Thriller",6.2,492
tt0070435,movie,A Name for Evil,A Name for Evil,0,1973,\N,74,"Drama,Horror",3.9,432
tt0070444,movie,Night Watch,Night Watch,0,1973,\N,99,"Horror,Mystery,Thriller",6.3,2443
tt0070445,movie,Terror Circus,Nightmare Circus,0,1973,\N,86,Horror,4.2,787
tt0070446,movie,Nightmare Honeymoon,Nightmare Honeymoon,0,1974,\N,95,"Crime,Drama,Horror",4.4,312
tt0070467,movie,I Hate My Body,Odio mi cuerpo,0,1974,\N,97,"Drama,Horror,Sci-Fi",5.6,137
tt0070471,movie,The Sinister Eyes of Dr. Orloff,Los ojos siniestros del doctor Orloff,0,1973,\N,81,"Drama,Horror",4.8,241
tt0070508,movie,The Swamp of the Ravens,El pantano de los cuervos,0,1974,\N,87,"Horror,Sci-Fi",3.5,520
tt0070522,movie,Violent Blood Bath,Pena de muerte,0,1974,\N,92,"Crime,Drama,Horror",5.5,301
tt0070526,movie,Devil's Kiss,La perversa caricia de Satán,0,1976,\N,89,Horror,3.8,373
tt0070531,movie,Phase IV,Phase IV,0,1974,\N,84,"Horror,Sci-Fi,Thriller",6.4,10162
tt0070537,movie,Pigs,Daddy's Deadly Darling,0,1973,\N,80,Horror,4.8,1592
tt0070543,movie,Fun for Three,Plaisir à trois,0,1974,\N,87,"Drama,Horror,Thriller",5.4,447
tt0070547,movie,The Devil's Wedding Night,Il plenilunio delle vergini,0,1973,\N,83,Horror,5.3,1118
tt0070556,movie,Poor Pretty Eddie,Poor Pretty Eddie,0,1975,\N,92,"Crime,Drama,Horror",5.4,980
tt0070565,movie,The Perfume of the Lady in Black,Il profumo della signora in nero,0,1974,\N,103,"Drama,Horror,Mystery",6.5,3167
tt0070572,movie,An Eye for an Eye,An Eye for an Eye,0,1973,\N,84,"Horror,Thriller",5.1,229
tt0070593,movie,"Crimson, the Color of Blood",Las ratas no duermen de noche,0,1976,\N,87,Horror,4.3,412
tt0070599,movie,A Reflection of Fear,A Reflection of Fear,0,1972,\N,89,"Crime,Drama,Horror",5.8,1113
tt0070603,movie,Curse of the Devil,El retorno de Walpurgis,0,1973,\N,73,Horror,5.5,945
tt0070622,movie,Sssssss: Silbido De Muerte,Sssssss,0,1973,\N,99,"Horror,Sci-Fi",5.4,4296
tt0070628,movie,The Hourglass Sanatorium,Sanatorium pod Klepsydra,0,1973,\N,124,"Drama,Fantasy,Horror",7.5,5322
tt0070634,movie,The Satanic Rites of Dracula,The Satanic Rites of Dracula,0,1973,\N,87,"Drama,Horror",5.5,7326
tt0070636,movie,Satanico Pandemonium,Satanico Pandemonium: La Sexorcista,0,1975,\N,89,"Horror,Mystery,Thriller",6.1,1617
tt0070654,movie,Scream Bloody Murder,Scream Bloody Murder,0,1973,\N,90,Horror,4.7,1255
tt0070655,movie,The House That Vanished,Scream... and Die!,0,1973,\N,96,"Crime,Horror",5.0,684
tt0070656,movie,Scream Blacula Scream,Scream Blacula Scream,0,1973,\N,96,"Fantasy,Horror",5.7,3358
tt0070673,movie,The Severed Arm,The Severed Arm,0,1973,\N,91,Horror,4.9,1189
tt0070694,movie,Deathouse,"Silent Night, Bloody Night",0,1972,\N,85,"Horror,Mystery,Thriller",5.2,5262
tt0070696,movie,The Sinful Dwarf,Dværgen,1,1973,\N,95,"Adult,Crime,Horror",4.9,1694
tt0070697,movie,The Single Girls,The Single Girls,0,1973,\N,83,"Comedy,Drama,Horror",4.4,284
tt0070698,movie,Sisters,Sisters,0,1972,\N,93,"Horror,Mystery,Thriller",6.9,22006
tt0070703,movie,Sensuous Sorceress,Skräcken har 1000 ögon,0,1970,\N,99,Horror,4.0,179
tt0070709,movie,Dirty Fingers,Smutsiga fingrar,0,1973,\N,107,"Crime,Horror,Thriller",4.6,125
tt0070770,movie,Tales That Witness Madness,Tales That Witness Madness,0,1973,\N,90,Horror,5.6,2282
tt0070783,movie,Terror in the Wax Museum,Terror in the Wax Museum,0,1973,\N,93,"Horror,Mystery",5.1,898
tt0070791,movie,Theater of Blood,Theatre of Blood,0,1973,\N,104,"Comedy,Drama,Horror",7.1,12836
tt0070795,movie,A Thief in the Night,A Thief in the Night,0,1972,\N,69,"Drama,Fantasy,Horror",4.5,1061
tt0070827,movie,Traitement de choc,Traitement de choc,0,1973,\N,91,"Crime,Drama,Horror",6.1,1935
tt0070829,movie,Dream City,Traumstadt,0,1973,\N,124,"Drama,Fantasy,Horror",6.0,247
tt0070834,movie,Trip with the Teacher,Trip with the Teacher,0,1975,\N,91,"Crime,Drama,Horror",4.6,1696
tt0070868,movie,The Vault of Horror,The Vault of Horror,0,1973,\N,87,"Horror,Thriller",6.5,6547
tt0070869,movie,It Happened at Nightmare Inn,Una vela para el diablo,0,1973,\N,87,Horror,5.8,1259
tt0070871,movie,The Mummy's Revenge,La venganza de la momia,0,1975,\N,91,Horror,5.4,409
tt0070888,movie,Voices,Voices,0,1973,\N,91,"Drama,Horror,Thriller",5.6,503
tt0070893,movie,Voodoo Black Exorcist,Vudú sangriento,0,1974,\N,88,Horror,3.0,431
tt0070908,movie,The Werewolf of Washington,The Werewolf of Washington,0,1973,\N,90,"Comedy,Horror",4.1,1312
tt0070916,movie,"Wicked, Wicked","Wicked, Wicked",0,1973,\N,95,"Horror,Mystery,Thriller",5.4,767
tt0070917,movie,The Wicker Man,The Wicker Man,0,1973,\N,88,"Horror,Mystery,Thriller",7.5,98713
tt0070926,movie,Wonder Women,Wonder Women,0,1973,\N,82,"Action,Crime,Horror",4.5,1104
tt0070962,movie,Horror of the Wolf,Ôkami no monshô,0,1973,\N,78,Horror,6.2,98
tt0071086,movie,Five Women for the Killer,5 donne per l'assassino,0,1974,\N,100,"Horror,Mystery,Thriller",5.7,574
tt0071095,movie,Abby,Abby,0,1974,\N,89,Horror,5.5,1153
tt0071106,movie,"Africa nuda, Africa violenta","Africa nuda, Africa violenta",0,1974,\N,91,"Documentary,Horror",4.5,21
tt0071114,movie,Las alegres vampiras de Vögel,Las alegres vampiras de Vögel,0,1975,\N,84,"Comedy,Horror",3.6,78
